tmstmp, lat, lon, vid, rt, pid
20230626 19:31:57,29.65774267227829,-82.40887107511588,1802,5,323
20230626 19:34:14,29.64521166666667,-82.34699,1017,35,199
20230626 19:41:57,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:42:12,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:42:29,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:42:44,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:42:59,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:43:15,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:43:32,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:43:47,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:43:47,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:44:18,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:44:18,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:44:50,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:44:50,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:45:20,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:45:20,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:45:36,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:45:51,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:46:07,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:46:22,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:46:37,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:46:53,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:47:08,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:47:23,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:47:39,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:47:55,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:48:12,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:48:13,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:48:27,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:48:29,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:48:43,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:48:44,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:48:58,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:48:59,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:49:15,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:49:15,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:49:30,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:49:31,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:49:46,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:49:46,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:50:01,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:50:01,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:50:13,29.625251666666667,-82.38733166666667,1010,33,500643
20230626 19:50:17,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:50:32,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:50:32,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:51:04,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:51:04,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:51:20,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:51:36,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:51:51,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:52:06,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:52:22,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:52:37,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:52:54,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:53:10,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:53:26,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:53:43,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:53:58,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:54:13,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:54:29,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:54:44,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:55:00,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:55:16,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:55:33,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:55:39,29.6252747,-82.38789,1010,33,500644
20230626 19:55:48,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:55:55,29.6252747,-82.38789,1010,33,500644
20230626 19:56:04,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:56:10,29.6252747,-82.38789,1010,33,500644
20230626 19:56:19,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:56:27,29.646058333333333,-82.32268333333334,708,1,477
20230626 19:56:28,29.6252747,-82.38789,1010,33,500644
20230626 19:56:19,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:56:42,29.646058333333333,-82.32268333333334,708,1,477
20230626 19:56:43,29.6252747,-82.38789,1010,33,500644
20230626 19:56:49,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:57:05,29.646058333333333,-82.32268333333334,708,1,477
20230626 19:56:58,29.6252747,-82.38789,1010,33,500644
20230626 19:57:05,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:57:05,29.646058333333333,-82.32268333333334,708,1,477
20230626 19:57:14,29.6252747,-82.38789,1010,33,500644
20230626 19:57:20,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:57:22,29.646058333333333,-82.32268333333334,708,1,477
20230626 19:57:29,29.6252747,-82.38789,1010,33,500644
20230626 19:57:36,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:57:45,29.646058333333333,-82.32268333333334,708,1,477
20230626 19:57:42,29.64623333333333,-82.32265833333334,1802,5,335
20230626 19:57:51,29.645885,-82.32262833333334,2304,11,54
20230626 19:57:36,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:57:45,29.646058333333333,-82.32268333333334,708,1,477
20230626 19:57:57,29.64623333333333,-82.32265833333334,1802,5,335
20230626 19:58:06,29.645888333333332,-82.32263166666668,2304,11,54
20230626 19:57:51,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:58:06,29.646058333333333,-82.32268333333334,708,1,477
20230626 19:58:13,29.64623333333333,-82.32265833333334,1802,5,335
20230626 19:58:06,29.645888333333332,-82.32263166666668,2304,11,54
20230626 19:58:07,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:58:28,29.646058333333333,-82.32268333333334,708,1,477
20230626 19:58:28,29.64623333333333,-82.32265833333334,1802,5,335
20230626 19:58:22,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:58:50,29.646058333333333,-82.32268333333334,708,1,477
20230626 19:58:43,29.64623333333333,-82.32265833333334,1802,5,335
20230626 19:58:38,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:58:50,29.646058333333333,-82.32268333333334,708,1,477
20230626 19:58:59,29.64623333333333,-82.32265833333334,1802,5,335
20230626 19:58:54,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:59:10,29.646058333333333,-82.32268333333334,708,1,477
20230626 19:59:14,29.64623333333333,-82.32265833333334,1802,5,335
20230626 19:59:09,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:59:26,29.646058333333333,-82.32268333333334,708,1,477
20230626 19:59:29,29.64623333333333,-82.32265833333334,1802,5,335
20230626 19:59:24,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:59:41,29.646058333333333,-82.32268333333334,708,1,477
20230626 19:59:45,29.64623333333333,-82.32265833333334,1802,5,335
20230626 19:59:40,29.64626414541108,-82.34339695821609,1008,35,199
20230626 19:59:56,29.646058333333333,-82.32268333333334,708,1,477
20230626 20:00:00,29.64623333333333,-82.32265833333334,1802,5,335
20230626 19:59:55,29.64626414541108,-82.34339695821609,1008,35,199
20230626 20:00:06,29.645546,-82.322725,708,1,477
20230626 20:00:10,29.64626414541108,-82.34339695821609,1008,35,199
20230626 20:00:26,29.64626414541108,-82.34339695821609,1008,35,199
20230626 20:00:41,29.64626414541108,-82.34339695821609,1008,35,199
20230626 20:00:57,29.64626414541108,-82.34339695821609,1008,35,199
20230626 20:01:13,29.64626414541108,-82.34339695821609,1008,35,199
20230626 20:01:28,29.64626414541108,-82.34339695821609,1008,35,199
20230626 20:01:44,29.64626414541108,-82.34339695821609,1008,35,199
20230626 20:09:57,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:10:13,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:10:28,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:10:44,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:10:44,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:11:05,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:11:22,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:11:37,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:11:53,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:12:08,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:12:25,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:12:41,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:12:56,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:13:12,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:13:29,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:13:29,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:13:59,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:14:15,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:14:15,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:14:30,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:15:00,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:15:00,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:15:19,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:15:34,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:15:50,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:16:05,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:16:20,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:16:36,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:16:36,29.6579,-82.40884,1205,75,500615
20230626 20:17:00,29.644908333333333,-82.34008333333334,2303,13,479
20230626 20:16:51,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:16:51,29.6579,-82.40884,1205,75,500615
20230626 20:17:16,29.644908333333333,-82.34008666666665,2303,13,479
20230626 20:17:07,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:17:06,29.6579,-82.40884,1205,75,500615
20230626 20:17:16,29.644908333333333,-82.34008666666665,2303,13,479
20230626 20:17:23,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:17:22,29.6579,-82.40884,1205,75,500615
20230626 20:17:31,29.644908333333333,-82.34008666666665,2303,13,479
20230626 20:17:38,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:17:37,29.6579,-82.40884,1205,75,500615
20230626 20:17:46,29.644908333333333,-82.34008666666665,2303,13,479
20230626 20:17:53,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:17:56,29.625238333333332,-82.38782,1401,75,348
20230626 20:17:53,29.6579,-82.40884,1205,75,500615
20230626 20:18:02,29.644906666666664,-82.34009333333333,2303,13,479
20230626 20:18:09,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:18:12,29.625238333333332,-82.38782,1401,75,348
20230626 20:18:09,29.6579,-82.40884,1205,75,500615
20230626 20:18:17,29.644906666666664,-82.34009333333333,2303,13,479
20230626 20:18:24,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:18:28,29.625238333333332,-82.38782,1401,75,348
20230626 20:18:24,29.6579,-82.40884,1205,75,500615
20230626 20:18:33,29.644908333333333,-82.34009333333333,2303,13,479
20230626 20:18:39,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:18:45,29.625238333333332,-82.38782,1401,75,348
20230626 20:18:40,29.6579,-82.40884,1205,75,500615
20230626 20:18:48,29.644908333333333,-82.34009333333333,2303,13,479
20230626 20:18:55,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:19:00,29.625238333333332,-82.38782,1401,75,348
20230626 20:18:55,29.6579,-82.40884,1205,75,500615
20230626 20:19:04,29.644908333333333,-82.34009333333333,2303,13,479
20230626 20:19:10,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:19:00,29.625238333333332,-82.38782,1401,75,348
20230626 20:19:11,29.6579,-82.40884,1205,75,500615
20230626 20:19:31,29.645374999999998,-82.34699166666665,1602,9,500610
20230626 20:19:19,29.644908333333333,-82.34010166666667,2303,13,479
20230626 20:19:26,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:19:15,29.625238333333332,-82.38782,1401,75,348
20230626 20:19:26,29.6579,-82.40884,1205,75,500615
20230626 20:19:31,29.645374999999998,-82.34699166666665,1602,9,500610
20230626 20:19:38,29.644908333333333,-82.34010166666667,2303,13,479
20230626 20:19:45,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:19:32,29.625238333333332,-82.38782,1401,75,348
20230626 20:19:42,29.6579,-82.40884,1205,75,500615
20230626 20:20:01,29.645374999999998,-82.34699166666665,1602,9,500610
20230626 20:19:54,29.644908333333333,-82.34010333333332,2303,13,479
20230626 20:20:00,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:19:47,29.625238333333332,-82.38782,1401,75,348
20230626 20:19:57,29.6579,-82.40884,1205,75,500615
20230626 20:20:01,29.645374999999998,-82.34699166666665,1602,9,500610
20230626 20:20:09,29.644908333333333,-82.34010333333332,2303,13,479
20230626 20:20:12,29.62525333333333,-82.38733500000002,1803,33,500643
20230626 20:20:03,29.625238333333332,-82.38782,1401,75,348
20230626 20:20:12,29.6579,-82.40884,1205,75,500615
20230626 20:20:18,29.645374999999998,-82.34699166666665,1602,9,500610
20230626 20:20:24,29.644908333333333,-82.34010333333332,2303,13,479
20230626 20:20:19,29.625238333333332,-82.38782,1401,75,348
20230626 20:20:28,29.6579,-82.40884,1205,75,500615
20230626 20:20:35,29.645374999999998,-82.34699166666665,1602,9,500610
20230626 20:20:41,29.644911666666665,-82.34010166666667,2303,13,479
20230626 20:20:35,29.625238333333332,-82.38782,1401,75,348
20230626 20:20:43,29.6579,-82.40884,1205,75,500615
20230626 20:20:50,29.645374999999998,-82.34699166666665,1602,9,500610
20230626 20:20:56,29.644911666666665,-82.34010166666667,2303,13,479
20230626 20:20:50,29.625238333333332,-82.38782,1401,75,348
20230626 20:20:59,29.6579,-82.40884,1205,75,500615
20230626 20:21:11,29.645374999999998,-82.34699166666665,1602,9,500610
20230626 20:20:56,29.644911666666665,-82.34010166666667,2303,13,479
20230626 20:21:06,29.625238333333332,-82.38782,1401,75,348
20230626 20:20:59,29.6579,-82.40884,1205,75,500615
20230626 20:21:17,29.644909999999996,-82.34023333333334,2303,13,479
20230626 20:21:21,29.625238333333332,-82.38782,1401,75,348
20230626 20:21:16,29.6579,-82.40884,1205,75,500615
20230626 20:21:48,29.644909999999996,-82.34023333333334,2303,13,479
20230626 20:21:36,29.625238333333332,-82.38782,1401,75,348
20230626 20:21:47,29.6579,-82.40884,1205,75,500615
20230626 20:21:48,29.644909999999996,-82.34023333333334,2303,13,479
20230626 20:21:50,29.645224999999996,-82.34698666666667,1017,35,199
20230626 20:21:58,29.625238333333332,-82.38782,1401,75,348
20230626 20:21:47,29.6579,-82.40884,1205,75,500615
20230626 20:22:04,29.644906666666664,-82.34023,2303,13,479
20230626 20:22:05,29.645224999999996,-82.34698666666667,1017,35,199
20230626 20:22:14,29.625238333333332,-82.38782,1401,75,348
20230626 20:22:02,29.6579,-82.40884,1205,75,500615
20230626 20:22:19,29.644906666666664,-82.34023,2303,13,479
20230626 20:22:20,29.645224999999996,-82.34698666666667,1017,35,199
20230626 20:22:29,29.625238333333332,-82.38782,1401,75,348
20230626 20:22:17,29.6579,-82.40884,1205,75,500615
20230626 20:22:50,29.644903333333332,-82.34022833333331,2303,13,479
20230626 20:22:52,29.645224999999996,-82.34698666666667,1017,35,199
20230626 20:22:45,29.625238333333332,-82.38782,1401,75,348
20230626 20:22:48,29.6579,-82.40884,1205,75,500615
20230626 20:23:05,29.644903333333332,-82.34022833333331,2303,13,479
20230626 20:23:07,29.645224999999996,-82.34698666666667,1017,35,199
20230626 20:23:00,29.625238333333332,-82.38782,1401,75,348
20230626 20:23:05,29.6579,-82.40884,1205,75,500615
20230626 20:23:05,29.644903333333332,-82.34022833333331,2303,13,479
20230626 20:23:07,29.645224999999996,-82.34698666666667,1017,35,199
20230626 20:23:15,29.625238333333332,-82.38782,1401,75,348
20230626 20:23:05,29.6579,-82.40884,1205,75,500615
20230626 20:23:21,29.644905,-82.34022666666667,2303,13,479
20230626 20:23:23,29.645224999999996,-82.34698666666667,1017,35,199
20230626 20:23:15,29.625238333333332,-82.38782,1401,75,348
20230626 20:23:20,29.6579,-82.40884,1205,75,500615
20230626 20:23:36,29.644905,-82.34022666666667,2303,13,479
20230626 20:23:44,29.645224999999996,-82.34698666666667,1017,35,199
20230626 20:23:32,29.625238333333332,-82.38782,1401,75,348
20230626 20:23:35,29.6579,-82.40884,1205,75,500615
20230626 20:23:51,29.644905,-82.34022666666667,2303,13,479
20230626 20:23:59,29.645224999999996,-82.34698666666667,1017,35,199
20230626 20:23:47,29.625238333333332,-82.38782,1401,75,348
20230626 20:23:50,29.6579,-82.40884,1205,75,500615
20230626 20:24:07,29.644905,-82.34022833333331,2303,13,479
20230626 20:23:59,29.645224999999996,-82.34698666666667,1017,35,199
20230626 20:24:02,29.625238333333332,-82.38782,1401,75,348
20230626 20:24:06,29.6579,-82.40884,1205,75,500615
20230626 20:24:22,29.644905,-82.34022833333331,2303,13,479
20230626 20:24:31,29.645224999999996,-82.34698666666667,1017,35,199
20230626 20:24:18,29.625238333333332,-82.38782,1401,75,348
20230626 20:24:21,29.6579,-82.40884,1205,75,500615
20230626 20:24:37,29.644909999999996,-82.340225,2303,13,479
20230626 20:24:39,29.64545978617009,-82.34679818491873,1010,33,500643
20230626 20:24:31,29.645224999999996,-82.34698666666667,1017,35,199
20230626 20:24:33,29.625238333333332,-82.38782,1401,75,348
20230626 20:24:36,29.6579,-82.40884,1205,75,500615
20230626 20:24:53,29.644909999999996,-82.340225,2303,13,479
20230626 20:24:55,29.64545978617009,-82.34679818491873,1010,33,500643
20230626 20:24:46,29.645224999999996,-82.34698666666667,1017,35,199
20230626 20:24:48,29.625238333333332,-82.38782,1401,75,348
20230626 20:24:52,29.6579,-82.40884,1205,75,500615
20230626 20:25:10,29.64545978617009,-82.34679818491873,1010,33,500643
20230626 20:25:04,29.64514,-82.346983,1017,35,207
20230626 20:25:04,29.625238333333332,-82.38782,1401,75,348
20230626 20:25:07,29.6579,-82.40884,1205,75,500615
20230626 20:25:31,29.645440029189675,-82.34681401730289,1010,33,500643
20230626 20:25:20,29.64514,-82.346983,1017,35,207
20230626 20:25:19,29.625238333333332,-82.38782,1401,75,348
20230626 20:25:23,29.6579,-82.40884,1205,75,500615
20230626 20:25:35,29.64514,-82.346983,1017,35,207
20230626 20:25:34,29.625238333333332,-82.38782,1401,75,348
20230626 20:25:38,29.6579,-82.40884,1205,75,500615
20230626 20:25:50,29.625238333333332,-82.38782,1401,75,348
20230626 20:25:53,29.6579,-82.40884,1205,75,500615
20230626 20:26:21,29.625238333333332,-82.38782,1401,75,348
20230626 20:26:09,29.6579,-82.40884,1205,75,500615
20230626 20:26:21,29.625238333333332,-82.38782,1401,75,348
20230626 20:26:24,29.6579,-82.40884,1205,75,500615
20230626 20:26:36,29.625238333333332,-82.38782,1401,75,348
20230626 20:26:40,29.6579,-82.40884,1205,75,500615
20230626 20:26:52,29.625238333333332,-82.38782,1401,75,348
20230626 20:26:55,29.6579,-82.40884,1205,75,500615
20230626 20:27:07,29.625238333333332,-82.38782,1401,75,348
20230626 20:27:11,29.6579,-82.40884,1205,75,500615
20230626 20:27:22,29.625238333333332,-82.38782,1401,75,348
20230626 20:27:26,29.6579,-82.40884,1205,75,500615
20230626 20:27:38,29.625238333333332,-82.38782,1401,75,348
20230626 20:27:41,29.6579,-82.40884,1205,75,500615
20230626 20:27:53,29.625238333333332,-82.38782,1401,75,348
20230626 20:27:57,29.6579,-82.40884,1205,75,500615
20230626 20:28:09,29.625238333333332,-82.38782,1401,75,348
20230626 20:28:12,29.6579,-82.40884,1205,75,500615
20230626 20:28:24,29.625238333333332,-82.38782,1401,75,348
20230626 20:28:28,29.6579,-82.40884,1205,75,500615
20230626 20:28:39,29.625238333333332,-82.38782,1401,75,348
20230626 20:28:43,29.6579,-82.40884,1205,75,500615
20230626 20:28:55,29.625238333333332,-82.38782,1401,75,348
20230626 20:28:59,29.6579,-82.40884,1205,75,500615
20230626 20:29:04,29.65772768261364,-82.40887116240201,1802,5,323
20230626 20:29:10,29.625238333333332,-82.38782,1401,75,348
20230626 20:28:59,29.6579,-82.40884,1205,75,500615
20230626 20:29:19,29.65772768261364,-82.40887116240201,1802,5,323
20230626 20:29:26,29.625238333333332,-82.38782,1401,75,348
20230626 20:29:30,29.6579,-82.40884,1205,75,500615
20230626 20:29:34,29.65772768261364,-82.40887116240201,1802,5,323
20230626 20:29:42,29.625238333333332,-82.38782,1401,75,348
20230626 20:29:46,29.6579,-82.40884,1205,75,500615
20230626 20:29:55,29.65772768261364,-82.40887116240201,1802,5,323
20230626 20:29:57,29.625238333333332,-82.38782,1401,75,348
20230626 20:30:06,29.625251666666667,-82.38803833333334,708,1,477
20230626 20:30:13,29.625238333333332,-82.38782,1401,75,348
20230626 20:30:21,29.625274,-82.387891,708,1,477
20230626 20:30:26,29.6252747,-82.38789,1401,75,500615
20230626 20:30:43,29.6252747,-82.38789,1401,75,500615
20230626 20:31:00,29.6252747,-82.38789,1401,75,500615
20230627 10:29:29,29.657686224067913,-82.40887140381872,1810,5,323
20230627 10:29:27,29.645905000000003,-82.32262999999999,710,11,44
20230627 10:29:30,29.645713333333333,-82.34623500000001,4378,150,194
20230627 10:29:45,29.657686224067913,-82.40887140381872,1810,5,323
20230627 10:29:43,29.645905000000003,-82.32262999999999,710,11,44
20230627 10:29:45,29.645713333333333,-82.34623500000001,4378,150,194
20230627 10:30:01,29.657686224067913,-82.40887140381872,1810,5,323
20230627 10:29:55,29.639000000000003,-82.34408166666665,1902,8,328
20230627 10:30:04,29.645546,-82.322725,710,11,44
20230627 10:30:06,29.645713333333333,-82.34623500000001,4378,150,194
20230627 10:30:16,29.657686224067913,-82.40887140381872,1810,5,323
20230627 10:30:48,29.657686224067913,-82.40887140381872,1810,5,323
20230627 10:30:48,29.657686224067913,-82.40887140381872,1810,5,323
20230627 10:31:04,29.657686224067913,-82.40887140381872,1810,5,323
20230627 10:30:55,29.6364612702357,-82.27246,2301,7,349
20230627 10:31:19,29.657686224067913,-82.40887140381872,1810,5,323
20230627 10:31:25,29.6364612702357,-82.27246,2301,7,349
20230627 10:31:25,29.64514,-82.3469849,2004,33,500643
20230627 10:31:35,29.657686224067913,-82.40887140381872,1810,5,323
20230627 10:31:41,29.6364612702357,-82.27246,2301,7,349
20230627 10:31:41,29.64514,-82.3469849,2004,33,500643
20230627 10:31:50,29.657686224067913,-82.40887140381872,1810,5,323
20230627 10:31:41,29.6364612702357,-82.27246,2301,7,349
20230627 10:31:41,29.64514,-82.3469849,2004,33,500643
